murmillo,murmillo,murmillo,N3B,m1772,m,NcC
pervigilans,peruigilans,peruigilo,V1,p1743,,VmF
Noctibus,noctibus,nox,N3B,n0588,f,NcC
totis,totis,to"tus,PR,t0891,*,Pu-
totis,totis,to'tus,N2/1,t9931,*,Au-
amorem,amorem,amor,N3B,a1716,m,NcC
propter,propter,propter,I,p4027,,X--
divam,diuam,diuus,N2/1,d0126,*,Af-
divam,diuam,diua,N1,d0157,f,NcA
detur,detur,do,V1,d2066,,VmF
videre,uidere,uideo,V2,u0626,,VmG
videre,uidere,uideo,V2,u0626,,VmG
posse,posse,possum,VA,p2697,,VmN
conglacio,conglacio,conglacio/-or,V1,c3370,,VmF
meam,meam,meus,PR,m0919,*,Ps-
sideribus,sideribus,sidus,N3B,s1600,n,NcC
sub,sub,sub,I,s2719,,X--
pectus,pectus,pectus,N3B,p0674,n,NcC
rogavit,rogauit,rogo,V1,r1472,,VmF
pedicarem,pedicarem,paedico,V1,p0041,,VmF
Astragalus,astragalus,astragalus/-um,N2,a3245,1,NcB
Nonis,nonis,nonus,N2/1,n0145,*,Ao-
Nonis,nonis,nona,N1,n0177,f,NcA
Nonis,nonis,nonussis,N3B,n0524,m,NcC
usque,usque,usque,I,u1288,,X--
Eidus,eidus,idus,N4,i9914,f,NcD
Consulibus,consulibus,consul,N3B,c3648,m,NcC
turma,turma,turma,N1,t1797,f,NcA
Siqua,siqua,siquis,PR,s9993,,P4-
Mandatus,mandatus,mandatus,N4,m9996,m,NcD
Mandatus,mandatus,mando,V1,m0260,,VmF
munus,munus,munus,N3B,m1751,n,NcC
pereat,pereat,pereo,VA,p1081,,VmN
nescit,nescit,nescio,V4,n0249,,VmL
tanto,tanto,tantus,PR,t0106,*,Pu-
tanto,tanto,tantus,PR,t0106,*,Pu-
filii,filii,filius,N2,f0538,m,NcB
habitarunt,habitarunt,habito,V1,h0015,,VmF
habitarunt,habitarunt,habito,V1,h0015,,VmF
Aquis,aquis,aqua,N1,a2585,f,NcA
quinque,quinque,quinque,N,q0251,,AnP
quinque,quinque,quin,I,q0212,,X--
centum,centum,centum,N,c1159,,AnP
Fures,fures,fur,N3B,f1192,2,NcC
Fures,fures,furo,V3,f1228,,VmH
Fures,fures,furor/-o,V1,f1230,,VmF
Musicus,musicus,musicus,N2,m1824,m,NcB
Musicus,musicus,musicus,N2/1,m1824,*,Af-
optat,optat,opto,V1,o0909,,VmF
bibere,bibere,biber,N3B,b0299,f,NcC
bibere,bibere,bibo,V3,b0311,,VmH
bibere,bibere,bibo,V3,b0311,,VmH
bibere,bibere,uiuo,V3,u0913,,VmH
Germanus,germanus,germanus,N2,g0230,m,NcB
Germanus,germanus,germanus,N2/1,g0230,*,Af-
Miximus,miximus,meio,V3,m0588,,VmH
Miximus,miximus,mingo,V3,m0588,,VmH
Fateor,fateor,fateor,V2,f0251,,VmG
lecto,lecto,lecto,V1,l0463,,VmF
lecto,lecto,lectus,N2,l0471,m,NcB
lecto,lecto,lectum,N2,l0471,n,NcB
lecto,lecto,lego,V3,l0496,,VmH
hospes,hospes,hospes/hospis,N3B,h0620,2,NcC
peccavimus,peccauimus,pecco,V1,p0659,,VmF
dices,dices,dico,V1,d1349,,VmF
dices,dices,dico,V3,d1350,,VmH
Nulla,nulla,nullus,PR,n0776,*,Pu-
matella,matella,matella,N1,m0445,f,NcA
veniat,ueniat,uenio,V4,u0300,,VmL
frangere,frangere,frango,V3,f0933,,VmH
volo,uolo,uolo,N3B,u1169,m,NcC
volo,uolo,uolo,VA,u1167,,VmN
volo,uolo,uolo,V1,u1168,,VmF
fustibus,fustibus,fustis,N3B,f1256,m,NcC
costas,costas,costa,N1,c4194,f,NcA
lumbos,lumbos,lumbus,N2,l1174,m,NcB
deae,deae,dea,N1,d0072,f,NcA
debilitare,debilitare,debilito,V1,d0106,,VmF
potest,potest,possum,VA,p2697,,VmN
pertundere,pertundere,pertundo,V3,p1691,,VmH
tenerum,tenerum,tener,N2/1,t0290,*,Af-
tenerum,tenerum,teneris,N3A,t0290,*,Af-
caput,caput,caput,N3B,c0592,n,NcC
possim,possim,possum,VA,p2697,,VmN
illi,illi,hillum,N2,h0301,n,NcB
illi,illi,ille,PR,i0205,*,Py-
Multa,multa,multa,N1,m1613,f,NcA
Multa,multa,multo,V1,m1693,,VmF
Multa,multa,multus,N2/1,m1695,*,Af-
Multa,multa,multum,N2,m1696,n,NcB
curae,curae,cura,N1,c4670,f,NcA
has,has,hic,PR,h0360,,Py-
artus,artus,artus,N4,a1967,m,NcD
artus,artus,artus,N2/1,a1891,*,Af-
mancinas,mancinas,mancina,N1,m0243,f,NcA
refusa,refusa,refundo,V3,r1145,,VmH
stagna,stagna,stagno,V1,s2362,,VmF
stagna,stagna,stagno,V1,s4031,,VmF
stagna,stagna,stagnum/-us,N2,s2364,1,NcB
stagna,stagna,stagnum,N2,s7364,n,NcB
ipse,ipse,ipse,PR,i2780,,P3-
